topic,paper_ID,sentence_ID,sentence,words,BIO,POS,length
question-answering,1,176,"As another important observation , convolutional models ( ARC - I & II , SENNA + MLP ) perform favorably over bag - of - words models , indicating the importance of utilizing sequential structures in understanding and matching sentences .","['As', 'another', 'important', 'observation', ',', 'convolutional', 'models', '(', 'ARC', '-', 'I', '&', 'II', ',', 'SENNA', '+', 'MLP', ')', 'perform', 'favorably', 'over', 'bag', '-', 'of', '-', 'words', 'models', ',', 'indicating', 'the', 'importance', 'of', 'utilizing', 'sequential', 'structures', 'in', 'understanding', 'and', 'matching', 'sentences', '.']","['O', 'O', 'O', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'B-p', 'I-p', 'I-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['IN', 'DT', 'JJ', 'NN', ',', 'JJ', 'NNS', '(', 'NNP', ':', 'PRP', 'CC', 'NNP', ',', 'NNP', 'NNP', 'NNP', ')', 'NN', 'RB', 'IN', 'JJ', ':', 'IN', ':', 'NNS', 'NNS', ',', 'VBG', 'DT', 'NN', 'IN', 'VBG', 'JJ', 'NNS', 'IN', 'JJ', 'CC', 'JJ', 'NNS', '.']",41
question-answering,1,177,"Quite interestingly , as shown by our other experiments , ARC - I and ARC - II trained purely with random negatives automatically gain some ability in telling whether the words in a given sentence are in right sequential order ( with around 60 % accuracy for both ) .","['Quite', 'interestingly', ',', 'as', 'shown', 'by', 'our', 'other', 'experiments', ',', 'ARC', '-', 'I', 'and', 'ARC', '-', 'II', 'trained', 'purely', 'with', 'random', 'negatives', 'automatically', 'gain', 'some', 'ability', 'in', 'telling', 'whether', 'the', 'words', 'in', 'a', 'given', 'sentence', 'are', 'in', 'right', 'sequential', 'order', '(', 'with', 'around', '60', '%', 'accuracy', 'for', 'both', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'B-p', 'I-p', 'I-p', 'B-n', 'I-n', 'B-p', 'I-p', 'I-p', 'I-p', 'I-p', 'I-p', 'I-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'B-p', 'B-n', 'I-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RB', 'RB', ',', 'IN', 'VBN', 'IN', 'PRP$', 'JJ', 'NNS', ',', 'NNP', ':', 'PRP', 'CC', 'NNP', ':', 'NNP', 'VBD', 'RB', 'IN', 'JJ', 'NNS', 'RB', 'VBP', 'DT', 'NN', 'IN', 'VBG', 'IN', 'DT', 'NNS', 'IN', 'DT', 'VBN', 'NN', 'VBP', 'IN', 'JJ', 'JJ', 'NN', '(', 'IN', 'RB', 'CD', 'NN', 'NN', 'IN', 'DT', ')', '.']",50
question-answering,1,179,We noticed that simple sum of embedding learned via Word2 Vec yields reasonably good results on all three tasks .,"['We', 'noticed', 'that', 'simple', 'sum', 'of', 'embedding', 'learned', 'via', 'Word2', 'Vec', 'yields', 'reasonably', 'good', 'results', 'on', 'all', 'three', 'tasks', '.']","['O', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'B-p', 'B-n', 'I-n', 'I-n', 'B-p', 'B-n', 'I-n', 'I-n', 'O']","['PRP', 'VBD', 'IN', 'JJ', 'NN', 'IN', 'VBG', 'VBN', 'IN', 'NNP', 'NNP', 'NNS', 'RB', 'JJ', 'NNS', 'IN', 'DT', 'CD', 'NNS', '.']",20
question-answering,5,2,Iterative Alternating Neural Attention for Machine Reading,"['Iterative', 'Alternating', 'Neural', 'Attention', 'for', 'Machine', 'Reading']","['O', 'O', 'O', 'O', 'O', 'B-n', 'I-n']","['JJ', 'NNP', 'NNP', 'NNP', 'IN', 'NNP', 'NNP']",7
question-answering,5,4,"We propose a novel neural attention architecture to tackle machine comprehension tasks , such as answering Cloze - style queries with respect to a document .","['We', 'propose', 'a', 'novel', 'neural', 'attention', 'architecture', 'to', 'tackle', 'machine', 'comprehension', 'tasks', ',', 'such', 'as', 'answering', 'Cloze', '-', 'style', 'queries', 'with', 'respect', 'to', 'a', 'document', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-n', 'I-n', 'O', 'O', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O']","['PRP', 'VBP', 'DT', 'JJ', 'JJ', 'NN', 'NN', 'TO', 'VB', 'NN', 'NN', 'NNS', ',', 'JJ', 'IN', 'VBG', 'NNP', ':', 'NN', 'NNS', 'IN', 'NN', 'TO', 'DT', 'NN', '.']",26
question-answering,5,19,"Encouraged by the recent success of deep learning attention architectures , we propose a novel neural attention - based inference model designed to perform machine reading comprehension tasks .","['Encouraged', 'by', 'the', 'recent', 'success', 'of', 'deep', 'learning', 'attention', 'architectures', ',', 'we', 'propose', 'a', 'novel', 'neural', 'attention', '-', 'based', 'inference', 'model', 'designed', 'to', 'perform', 'machine', 'reading', 'comprehension', 'tasks', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'B-p', 'I-p', 'I-p', 'B-n', 'I-n', 'I-n', 'I-n', 'O']","['VBN', 'IN', 'DT', 'JJ', 'NN', 'IN', 'JJ', 'VBG', 'NN', 'NNS', ',', 'PRP', 'VBP', 'DT', 'JJ', 'JJ', 'NN', ':', 'VBN', 'NN', 'NN', 'VBN', 'TO', 'VB', 'NN', 'VBG', 'NN', 'NNS', '.']",29
question-answering,5,20,The model first reads the document and the query using a recurrent neural network .,"['The', 'model', 'first', 'reads', 'the', 'document', 'and', 'the', 'query', 'using', 'a', 'recurrent', 'neural', 'network', '.']","['O', 'O', 'O', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'O']","['DT', 'NN', 'RB', 'VBZ', 'DT', 'NN', 'CC', 'DT', 'NN', 'VBG', 'DT', 'JJ', 'JJ', 'NN', '.']",15
question-answering,5,21,"Then , it deploys an iterative inference process to uncover the inferential links that exist between the missing query word , the query , and the document .","['Then', ',', 'it', 'deploys', 'an', 'iterative', 'inference', 'process', 'to', 'uncover', 'the', 'inferential', 'links', 'that', 'exist', 'between', 'the', 'missing', 'query', 'word', ',', 'the', 'query', ',', 'and', 'the', 'document', '.']","['O', 'O', 'O', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'B-p', 'I-p', 'O', 'B-n', 'I-n', 'O', 'O', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O']","['RB', ',', 'PRP', 'VBZ', 'DT', 'JJ', 'NN', 'NN', 'TO', 'VB', 'DT', 'JJ', 'NNS', 'WDT', 'VBP', 'IN', 'DT', 'VBG', 'NN', 'NN', ',', 'DT', 'NN', ',', 'CC', 'DT', 'NN', '.']",28
question-answering,5,22,"This phase involves a novel alternating attention mechanism ; it first attends to some parts of the query , then finds their corresponding matches by attending to the document .","['This', 'phase', 'involves', 'a', 'novel', 'alternating', 'attention', 'mechanism', ';', 'it', 'first', 'attends', 'to', 'some', 'parts', 'of', 'the', 'query', ',', 'then', 'finds', 'their', 'corresponding', 'matches', 'by', 'attending', 'to', 'the', 'document', '.']","['O', 'O', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'O', 'B-p', 'I-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'B-p', 'O', 'B-n', 'I-n', 'B-p', 'I-p', 'I-p', 'O', 'B-n', 'O']","['DT', 'NN', 'VBZ', 'DT', 'NN', 'VBG', 'NN', 'NN', ':', 'PRP', 'RB', 'VBZ', 'TO', 'DT', 'NNS', 'IN', 'DT', 'NN', ',', 'RB', 'VBZ', 'PRP$', 'JJ', 'NNS', 'IN', 'VBG', 'TO', 'DT', 'NN', '.']",30
question-answering,5,23,The result of this alternating search is fed back into the iterative inference process to seed the next search step .,"['The', 'result', 'of', 'this', 'alternating', 'search', 'is', 'fed', 'back', 'into', 'the', 'iterative', 'inference', 'process', 'to', 'seed', 'the', 'next', 'search', 'step', '.']","['O', 'B-n', 'B-p', 'O', 'B-n', 'I-n', 'O', 'B-p', 'I-p', 'I-p', 'O', 'B-n', 'I-n', 'I-n', 'B-p', 'I-p', 'O', 'B-n', 'I-n', 'I-n', 'O']","['DT', 'NN', 'IN', 'DT', 'VBG', 'NN', 'VBZ', 'VBN', 'RB', 'IN', 'DT', 'JJ', 'NN', 'NN', 'TO', 'NN', 'DT', 'JJ', 'NN', 'NN', '.']",21
question-answering,5,25,"After a fixed number of iterations , the model uses a summary of its inference process to predict the answer .","['After', 'a', 'fixed', 'number', 'of', 'iterations', ',', 'the', 'model', 'uses', 'a', 'summary', 'of', 'its', 'inference', 'process', 'to', 'predict', 'the', 'answer', '.']","['B-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'O', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'B-p', 'I-p', 'O', 'B-n', 'O']","['IN', 'DT', 'JJ', 'NN', 'IN', 'NNS', ',', 'DT', 'NN', 'VBZ', 'DT', 'NN', 'IN', 'PRP$', 'NN', 'NN', 'TO', 'VB', 'DT', 'NN', '.']",21
question-answering,5,118,"To train our model , we used stochastic gradient descent with the ADAM optimizer ( Kingma and Ba , 2014 ) , with an initial learning rate of 0.001 .","['To', 'train', 'our', 'model', ',', 'we', 'used', 'stochastic', 'gradient', 'descent', 'with', 'the', 'ADAM', 'optimizer', '(', 'Kingma', 'and', 'Ba', ',', '2014', ')', ',', 'with', 'an', 'initial', 'learning', 'rate', 'of', '0.001', '.']","['B-p', 'I-p', 'B-n', 'I-n', 'O', 'O', 'B-p', 'B-n', 'I-n', 'I-n', 'B-p', 'O', 'B-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-n', 'I-n', 'I-n', 'B-p', 'B-n', 'O']","['TO', 'VB', 'PRP$', 'NN', ',', 'PRP', 'VBD', 'JJ', 'JJ', 'NN', 'IN', 'DT', 'NNP', 'NN', '(', 'NNP', 'CC', 'NNP', ',', 'CD', ')', ',', 'IN', 'DT', 'JJ', 'NN', 'NN', 'IN', 'CD', '.']",30
question-answering,5,119,"We set the batch size to 32 and we decay the learning rate by 0.8 if the accuracy on the validation set does not increase after a half - epoch , i.e. 2000 batches ( for CBT ) and 5000 batches for ( CNN ) .","['We', 'set', 'the', 'batch', 'size', 'to', '32', 'and', 'we', 'decay', 'the', 'learning', 'rate', 'by', '0.8', 'if', 'the', 'accuracy', 'on', 'the', 'validation', 'set', 'does', 'not', 'increase', 'after', 'a', 'half', '-', 'epoch', ',', 'i.e.', '2000', 'batches', '(', 'for', 'CBT', ')', 'and', '5000', 'batches', 'for', '(', 'CNN', ')', '.']","['O', 'B-p', 'O', 'B-n', 'I-n', 'B-p', 'B-n', 'O', 'O', 'B-p', 'O', 'B-n', 'I-n', 'B-p', 'B-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['PRP', 'VBP', 'DT', 'NN', 'NN', 'TO', 'CD', 'CC', 'PRP', 'VBP', 'DT', 'NN', 'NN', 'IN', 'CD', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', 'NN', 'VBZ', 'RB', 'VB', 'IN', 'DT', 'JJ', ':', 'NN', ',', 'JJ', 'CD', 'NNS', '(', 'IN', 'NNP', ')', 'CC', 'CD', 'NNS', 'IN', '(', 'NNP', ')', '.']",46
question-answering,5,120,"We initialize all weights of our model by sampling from the normal distribution N ( 0 , 0.05 ) .","['We', 'initialize', 'all', 'weights', 'of', 'our', 'model', 'by', 'sampling', 'from', 'the', 'normal', 'distribution', 'N', '(', '0', ',', '0.05', ')', '.']","['O', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'B-p', 'I-p', 'I-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O']","['PRP', 'VBP', 'DT', 'NNS', 'IN', 'PRP$', 'NN', 'IN', 'VBG', 'IN', 'DT', 'JJ', 'NN', 'NNP', '(', 'CD', ',', 'CD', ')', '.']",20
question-answering,5,121,"Following , the GRU recurrent weights are initialized to be orthogonal and biases are initialized to zero .","['Following', ',', 'the', 'GRU', 'recurrent', 'weights', 'are', 'initialized', 'to', 'be', 'orthogonal', 'and', 'biases', 'are', 'initialized', 'to', 'zero', '.']","['O', 'O', 'O', 'B-n', 'I-n', 'I-n', 'B-p', 'I-p', 'B-p', 'I-p', 'B-n', 'O', 'B-n', 'O', 'O', 'B-p', 'B-n', 'O']","['VBG', ',', 'DT', 'NNP', 'NN', 'NNS', 'VBP', 'VBN', 'TO', 'VB', 'JJ', 'CC', 'NNS', 'VBP', 'VBN', 'TO', 'CD', '.']",18
question-answering,5,122,"In order to stabilize the learning , we clip the gradients if their norm is greater than 5 and those marked with 2 are from .","['In', 'order', 'to', 'stabilize', 'the', 'learning', ',', 'we', 'clip', 'the', 'gradients', 'if', 'their', 'norm', 'is', 'greater', 'than', '5', 'and', 'those', 'marked', 'with', '2', 'are', 'from', '.']","['O', 'O', 'B-p', 'I-p', 'O', 'B-n', 'O', 'O', 'B-p', 'O', 'B-n', 'B-p', 'O', 'B-n', 'O', 'B-p', 'I-p', 'B-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['IN', 'NN', 'TO', 'VB', 'DT', 'NN', ',', 'PRP', 'VBP', 'DT', 'NNS', 'IN', 'PRP$', 'NN', 'VBZ', 'JJR', 'IN', 'CD', 'CC', 'DT', 'VBN', 'IN', 'CD', 'VBP', 'IN', '.']",26
question-answering,5,125,"Our model is implemented in Theano , using the Keras library .","['Our', 'model', 'is', 'implemented', 'in', 'Theano', ',', 'using', 'the', 'Keras', 'library', '.']","['O', 'O', 'O', 'B-p', 'I-p', 'B-n', 'O', 'B-p', 'O', 'B-n', 'I-n', 'O']","['PRP$', 'NN', 'VBZ', 'VBN', 'IN', 'NNP', ',', 'VBG', 'DT', 'NNP', 'NN', '.']",12
question-answering,5,133,CBT,['CBT'],['B-n'],['NN'],1
question-answering,5,135,Our model ( line 7 ) sets a new stateof - the - art on the common noun category by gaining 3.6 and 5.6 points in validation and test over the best baseline AS Reader ( line 5 ) .,"['Our', 'model', '(', 'line', '7', ')', 'sets', 'a', 'new', 'stateof', '-', 'the', '-', 'art', 'on', 'the', 'common', 'noun', 'category', 'by', 'gaining', '3.6', 'and', '5.6', 'points', 'in', 'validation', 'and', 'test', 'over', 'the', 'best', 'baseline', 'AS', 'Reader', '(', 'line', '5', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'B-p', 'I-p', 'B-n', 'I-n', 'I-n', 'I-n', 'B-p', 'B-n', 'I-n', 'I-n', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'O', 'O', 'O']","['PRP$', 'NN', '(', 'NN', 'CD', ')', 'VBZ', 'DT', 'JJ', 'NN', ':', 'DT', ':', 'NN', 'IN', 'DT', 'JJ', 'JJ', 'NN', 'IN', 'VBG', 'CD', 'CC', 'CD', 'NNS', 'IN', 'NN', 'CC', 'NN', 'IN', 'DT', 'JJS', 'NN', 'IN', 'NNP', '(', 'NN', 'CD', ')', '.']",40
question-answering,5,149,CNN,['CNN'],['B-n'],['NN'],1
question-answering,5,151,The results show that our model ( line 8 ) improves state - of - the - art accuracy by 4 percent absolute on validation and 3.4 on test with respect to the most recent published result ( AS Reader ) ( line 7 ) .,"['The', 'results', 'show', 'that', 'our', 'model', '(', 'line', '8', ')', 'improves', 'state', '-', 'of', '-', 'the', '-', 'art', 'accuracy', 'by', '4', 'percent', 'absolute', 'on', 'validation', 'and', '3.4', 'on', 'test', 'with', 'respect', 'to', 'the', 'most', 'recent', 'published', 'result', '(', 'AS', 'Reader', ')', '(', 'line', '7', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'B-p', 'I-p', 'I-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'O', 'O', 'O']","['DT', 'NNS', 'VBP', 'IN', 'PRP$', 'NN', '(', 'NN', 'CD', ')', 'NNS', 'NN', ':', 'IN', ':', 'DT', ':', 'NN', 'NN', 'IN', 'CD', 'NN', 'NN', 'IN', 'NN', 'CC', 'CD', 'IN', 'NN', 'IN', 'NN', 'TO', 'DT', 'RBS', 'JJ', 'VBN', 'NN', '(', 'IN', 'NNP', ')', '(', 'NN', 'CD', ')', '.']",46
question-answering,5,159,"Similarly to the single model case , our ensembles achieve state - of - the - art test performance of 75.2 and 76.1 on validation and test respectively , outperforming previously published results .","['Similarly', 'to', 'the', 'single', 'model', 'case', ',', 'our', 'ensembles', 'achieve', 'state', '-', 'of', '-', 'the', '-', 'art', 'test', 'performance', 'of', '75.2', 'and', '76.1', 'on', 'validation', 'and', 'test', 'respectively', ',', 'outperforming', 'previously', 'published', 'results', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-n', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'B-p', 'B-n', 'I-n', 'I-n', 'O']","['RB', 'TO', 'DT', 'JJ', 'NN', 'NN', ',', 'PRP$', 'NNS', 'VBP', 'NN', ':', 'IN', ':', 'DT', ':', 'NN', 'NN', 'NN', 'IN', 'CD', 'CC', 'CD', 'IN', 'NN', 'CC', 'NN', 'RB', ',', 'VBG', 'RB', 'VBN', 'NNS', '.']",34
question-answering,7,4,We present a memory augmented neural network for natural language understanding : Neural Semantic Encoders .,"['We', 'present', 'a', 'memory', 'augmented', 'neural', 'network', 'for', 'natural', 'language', 'understanding', ':', 'Neural', 'Semantic', 'Encoders', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-n', 'I-n', 'I-n', 'O', 'O', 'O', 'O', 'O']","['PRP', 'VBP', 'DT', 'NN', 'VBN', 'JJ', 'NN', 'IN', 'JJ', 'NN', 'NN', ':', 'JJ', 'NNP', 'NNP', '.']",16
question-answering,7,18,In this paper we propose a novel class of memory augmented neural networks called Neural Semantic Encoders ( NSE ) for natural language understanding .,"['In', 'this', 'paper', 'we', 'propose', 'a', 'novel', 'class', 'of', 'memory', 'augmented', 'neural', 'networks', 'called', 'Neural', 'Semantic', 'Encoders', '(', 'NSE', ')', 'for', 'natural', 'language', 'understanding', '.']","['O', 'O', 'O', 'O', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'B-p', 'B-n', 'I-n', 'I-n', 'O']","['IN', 'DT', 'NN', 'PRP', 'VBP', 'DT', 'JJ', 'NN', 'IN', 'NN', 'VBN', 'JJ', 'NNS', 'VBD', 'NNP', 'NNP', 'NNP', '(', 'NNP', ')', 'IN', 'JJ', 'NN', 'NN', '.']",25
question-answering,7,20,NSE has a variable sized encoding memory which allows the model to access entire input sequence during the reading process ; therefore efficiently delivering long - term dependencies overtime .,"['NSE', 'has', 'a', 'variable', 'sized', 'encoding', 'memory', 'which', 'allows', 'the', 'model', 'to', 'access', 'entire', 'input', 'sequence', 'during', 'the', 'reading', 'process', ';', 'therefore', 'efficiently', 'delivering', 'long', '-', 'term', 'dependencies', 'overtime', '.']","['B-n', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'O', 'O', 'B-p', 'I-p', 'B-n', 'I-n', 'I-n', 'B-p', 'O', 'B-n', 'I-n', 'O', 'O', 'B-p', 'I-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O']","['NNP', 'VBZ', 'DT', 'JJ', 'JJ', 'VBG', 'NN', 'WDT', 'VBZ', 'DT', 'NN', 'TO', 'NN', 'JJ', 'NN', 'NN', 'IN', 'DT', 'NN', 'NN', ':', 'RB', 'RB', 'VBG', 'JJ', ':', 'NN', 'NNS', 'VBP', '.']",30
question-answering,7,21,"The encoding memory evolves overtime and maintains the memory of the input sequence through read , compose and write operations .","['The', 'encoding', 'memory', 'evolves', 'overtime', 'and', 'maintains', 'the', 'memory', 'of', 'the', 'input', 'sequence', 'through', 'read', ',', 'compose', 'and', 'write', 'operations', '.']","['O', 'B-n', 'I-n', 'B-p', 'B-n', 'O', 'B-p', 'O', 'B-n', 'B-p', 'O', 'B-n', 'I-n', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O']","['DT', 'VBG', 'NN', 'NNS', 'RB', 'CC', 'VBZ', 'DT', 'NN', 'IN', 'DT', 'NN', 'NN', 'IN', 'NN', ',', 'NN', 'CC', 'JJ', 'NNS', '.']",21
question-answering,7,22,NSE sequentially processes the input and supports word compositionality inheriting both temporal and hierarchical nature of human language .,"['NSE', 'sequentially', 'processes', 'the', 'input', 'and', 'supports', 'word', 'compositionality', 'inheriting', 'both', 'temporal', 'and', 'hierarchical', 'nature', 'of', 'human', 'language', '.']","['O', 'B-p', 'I-p', 'B-n', 'I-n', 'O', 'B-p', 'B-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NNP', 'RB', 'VBZ', 'DT', 'NN', 'CC', 'NNS', 'NN', 'NN', 'VBG', 'DT', 'JJ', 'CC', 'JJ', 'NN', 'IN', 'JJ', 'NN', '.']",19
question-answering,7,23,NSE can read from and write to a set of relevant encoding memories simultaneously or multiple NSEs can access a shared encoding memory effectively supporting knowledge and representation sharing .,"['NSE', 'can', 'read', 'from', 'and', 'write', 'to', 'a', 'set', 'of', 'relevant', 'encoding', 'memories', 'simultaneously', 'or', 'multiple', 'NSEs', 'can', 'access', 'a', 'shared', 'encoding', 'memory', 'effectively', 'supporting', 'knowledge', 'and', 'representation', 'sharing', '.']","['O', 'O', 'B-p', 'I-p', 'I-p', 'I-p', 'I-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'O', 'O', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'O', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'O']","['NNP', 'MD', 'VB', 'IN', 'CC', 'VB', 'TO', 'DT', 'NN', 'IN', 'JJ', 'VBG', 'NNS', 'RB', 'CC', 'JJ', 'NNP', 'MD', 'NN', 'DT', 'VBN', 'VBG', 'NN', 'RB', 'VBG', 'NN', 'CC', 'NN', 'NN', '.']",30
question-answering,7,24,"NSE is flexible , robust and suitable for practical NLU tasks and can be trained easily by any gradient descent optimizer .","['NSE', 'is', 'flexible', ',', 'robust', 'and', 'suitable', 'for', 'practical', 'NLU', 'tasks', 'and', 'can', 'be', 'trained', 'easily', 'by', 'any', 'gradient', 'descent', 'optimizer', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NNP', 'VBZ', 'JJ', ',', 'JJ', 'CC', 'JJ', 'IN', 'JJ', 'NNP', 'NNS', 'CC', 'MD', 'VB', 'VBN', 'RB', 'IN', 'DT', 'JJ', 'NN', 'NN', '.']",22
question-answering,7,127,The models are trained using Adam with hyperparameters selected on development set .,"['The', 'models', 'are', 'trained', 'using', 'Adam', 'with', 'hyperparameters', 'selected', 'on', 'development', 'set', '.']","['O', 'O', 'O', 'B-p', 'I-p', 'B-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['DT', 'NNS', 'VBP', 'VBN', 'VBG', 'NNP', 'IN', 'NNS', 'VBN', 'IN', 'NN', 'VBN', '.']",13
question-answering,7,128,We chose two one - layer LSTM for read / write modules on the tasks other than QA on which we used two - layer LSTM .,"['We', 'chose', 'two', 'one', '-', 'layer', 'LSTM', 'for', 'read', '/', 'write', 'modules', 'on', 'the', 'tasks', 'other', 'than', 'QA', 'on', 'which', 'we', 'used', 'two', '-', 'layer', 'LSTM', '.']","['O', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'B-p', 'B-p', 'I-p', 'I-p', 'I-p', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['PRP', 'VBD', 'CD', 'CD', ':', 'NN', 'NNP', 'IN', 'NN', 'NNP', 'WDT', 'NNS', 'IN', 'DT', 'NNS', 'JJ', 'IN', 'NNP', 'IN', 'WDT', 'PRP', 'VBD', 'CD', ':', 'NN', 'NNP', '.']",27
question-answering,7,129,The pre-trained 300 - D Glove 840B vectors and 100 - D Glove 6B vectors were obtained for the word embeddings .,"['The', 'pre-trained', '300', '-', 'D', 'Glove', '840B', 'vectors', 'and', '100', '-', 'D', 'Glove', '6B', 'vectors', 'were', 'obtained', 'for', 'the', 'word', 'embeddings', '.']","['O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'B-p', 'I-p', 'O', 'B-p', 'I-p', 'O']","['DT', 'JJ', 'CD', ':', 'NNP', 'NNP', 'CD', 'NNS', 'CC', 'CD', ':', 'NNP', 'NNP', 'CD', 'NNS', 'VBD', 'VBN', 'IN', 'DT', 'NN', 'NNS', '.']",22
question-answering,7,132,We crop or pad the input sequence to a fixed length .,"['We', 'crop', 'or', 'pad', 'the', 'input', 'sequence', 'to', 'a', 'fixed', 'length', '.']","['O', 'B-p', 'I-p', 'I-p', 'O', 'B-n', 'I-n', 'B-p', 'O', 'B-n', 'I-n', 'O']","['PRP', 'NN', 'CC', 'VB', 'DT', 'NN', 'NN', 'TO', 'DT', 'JJ', 'NN', '.']",12
question-answering,7,134,The models were regularized by using dropouts and an l 2 weight decay .,"['The', 'models', 'were', 'regularized', 'by', 'using', 'dropouts', 'and', 'an', 'l', '2', 'weight', 'decay', '.']","['O', 'O', 'O', 'B-p', 'I-p', 'O', 'B-n', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'O']","['DT', 'NNS', 'VBD', 'VBN', 'IN', 'VBG', 'NNS', 'CC', 'DT', 'NN', 'CD', 'NN', 'NN', '.']",14
